max_err,mae,rmse,median_rel_err,runtime_s,mem_bytes,dataset,method,n_points,status
1704.569477262886,33.24667422858321,182.66267489785213,0.034080238800608564,1.8600025214254856e-05,4800,chaotic__uneven_outliers,central_diff,200,ok
1845.041612447664,45.62092002605336,209.8890388618144,0.004863846459076305,0.005038199946284294,4800,chaotic__uneven_outliers,high_order_fd,200,ok
1816.248468680986,51.57686166852811,213.59158669213477,0.00682240944418799,0.00033740000799298286,4800,chaotic__uneven_outliers,cubic_spline,200,ok
126.97749577780894,13.764584871457924,23.429216024527882,0.3114885321919414,0.0007402999326586723,4800,chaotic__uneven_outliers,savgol_resampled,200,ok
112.44282193220617,23.1340377317022,30.99120579070917,0.950278751213512,0.0007235000375658274,4800,chaotic__uneven_outliers,savgol_matched,200,ok
106.67083279714048,23.54039418215807,31.016766001917247,0.9944976108717584,0.014636000036261976,4800,chaotic__uneven_outliers,ALPRD_v1.0,200,ok
106.67083279714048,23.54039418215807,31.016766001917247,0.9944976108717584,0.019002599990926683,4800,chaotic__uneven_outliers,ALPRD_v1.0_fast,200,ok
113.97491021714939,14.921216934761373,21.242416499444403,0.5821946368168747,0.1690651000244543,4800,chaotic__uneven_outliers,ALPRD_v1.1,200,ok
69.32450253743684,9.7813592609726,15.121929867408594,0.3613134248644966,0.07119619997683913,4800,chaotic__uneven_outliers,ALPRD_v1.2,200,ok
70.43570933184901,3.8508561078412265,11.864933030832903,0.045437999029185605,0.20513149991165847,4800,chaotic__uneven_outliers,ALPRD_v1.3,200,ok
70.43570933184901,3.8508561078412265,11.864933030832903,0.045437999029185605,0.20762609993107617,4800,chaotic__uneven_outliers,ALPRD_v1.4,200,ok
2109.0697240566683,182.61716791071495,436.6102825893589,0.22832493582091004,0.48234299989417195,4800,chaotic__uneven_outliers,tv_diff,200,ok
57.76224024747679,6.9912326842979295,10.529609524804066,0.2145937749289131,0.45761990000028163,4800,chaotic__uneven_outliers,tv_diff_l1,200,ok
1818.2475251953215,49.8103656887789,213.25559459152754,0.00830269490498025,0.010071400087326765,4800,chaotic__uneven_outliers,rbf_fd,200,ok
111.88979648497349,8.74389181785701,14.259702167808854,0.3065583779426331,1.109996810555458e-05,3744,chaotic__missing_noisy,forward_diff,156,ok
81.33675884459052,8.501110710671044,12.340394975140573,0.33055267311084224,8.500064723193645e-06,3744,chaotic__missing_noisy,backward_diff,156,ok
41.68672626841773,3.572575170299755,7.142603068102746,0.10404080285558914,1.9200029782950878e-05,3744,chaotic__missing_noisy,central_diff,156,ok
45.093695616765416,3.253670469266119,6.9627220362782145,0.07700392772140006,0.003923100070096552,3744,chaotic__missing_noisy,high_order_fd,156,ok
43.784547110387805,3.006565878422879,6.366849775518498,0.0712980333179498,0.0003587000537663698,3744,chaotic__missing_noisy,cubic_spline,156,ok
66.43277980615363,9.52524203130101,15.129134813068704,0.35370216507538144,0.0007456999737769365,3744,chaotic__missing_noisy,savgol_resampled,156,ok
114.1035203747314,23.347249607100405,31.092077908286168,0.9580380847507864,0.00068320007994771,3744,chaotic__missing_noisy,savgol_matched,156,ok
108.43487690889982,23.83293319817642,31.27203265023357,0.9983896131154968,0.011297499993816018,3744,chaotic__missing_noisy,ALPRD_v1.0,156,ok
108.43487690889982,23.832933198176416,31.27203265023357,0.9983896131154968,0.013845999957993627,3744,chaotic__missing_noisy,ALPRD_v1.0_fast,156,ok
112.16545138227639,12.685831111094643,19.914983631561867,0.5316999415929698,0.1308183999499306,3744,chaotic__missing_noisy,ALPRD_v1.1,156,ok
111.94500057860984,9.928456740086519,16.820976962247304,0.3241684561858438,0.05079929996281862,3744,chaotic__missing_noisy,ALPRD_v1.2,156,ok
92.2182331061644,6.147775782994673,14.539083778908727,0.17099663092609876,0.07581159996334463,3744,chaotic__missing_noisy,ALPRD_v1.3,156,ok
92.2182331061644,6.315941736289985,14.651095284214374,0.1671318191892407,0.07635929994285107,3744,chaotic__missing_noisy,ALPRD_v1.4,156,ok
71.40263097558969,10.883301040535729,15.006824917812532,0.44392419709255876,0.35473449993878603,3744,chaotic__missing_noisy,tv_diff,156,ok
97.69398000565636,10.102294444859162,15.73324405076567,0.3696590652355726,0.34119589999318123,3744,chaotic__missing_noisy,tv_diff_l1,156,ok
43.83702355974192,3.0784168064550843,6.422221710511699,0.06490676680866078,0.007549099973402917,3744,chaotic__missing_noisy,rbf_fd,156,ok
93.17429991322689,2.3343459703098635,8.571728113333577,0.7333811794910026,1.079996582120657e-05,3120,sinusoidal__real_world_like,forward_diff,130,ok
93.16931933125494,2.349137882395412,8.5740751481766,0.735241205538385,7.999944500625134e-06,3120,sinusoidal__real_world_like,backward_diff,130,ok
92.07383337973988,3.0331341400678444,11.732980780182613,0.6128504967438604,2.0200037397444248e-05,3120,sinusoidal__real_world_like,central_diff,130,ok
93.20908763042829,4.1045238040021275,12.828434502440865,1.0163224839085632,0.004025700036436319,3120,sinusoidal__real_world_like,high_order_fd,130,ok
92.82480212511483,4.060136857055817,12.476575636156953,1.1376894941385662,0.00038540002424269915,3120,sinusoidal__real_world_like,cubic_spline,130,ok
0.6162777421053832,0.20036242263078044,0.24502248747173647,0.10942785759265486,0.000826000003144145,3120,sinusoidal__real_world_like,savgol_resampled,130,ok
1.4662143322470271,0.18345769954696076,0.28509477615813794,0.08030640663224779,0.0007501000072807074,3120,sinusoidal__real_world_like,savgol_matched,130,ok
0.7291940419151339,0.4001733098251127,0.44844784298988544,0.25366476908882046,0.01042609999421984,3120,sinusoidal__real_world_like,ALPRD_v1.0,130,ok
0.7291940419151339,0.4001733098251127,0.44844784298988544,0.2536647690888205,0.012183999991975725,3120,sinusoidal__real_world_like,ALPRD_v1.0_fast,130,ok
0.9771801008322771,0.21510055182614327,0.2707715346776267,0.12492004302038909,0.12425110000185668,3120,sinusoidal__real_world_like,ALPRD_v1.1,130,ok
0.8064091467131111,0.19476810907846434,0.2395086856838362,0.11068953035302558,0.04666280001401901,3120,sinusoidal__real_world_like,ALPRD_v1.2,130,ok
1.5864695212357223,0.2506637182753671,0.36869132528018156,0.1256559052787725,0.03198660002090037,3120,sinusoidal__real_world_like,ALPRD_v1.3,130,ok
1.5864695212357223,0.2506637182753671,0.36869132528018156,0.1256559052787725,0.03172750002704561,3120,sinusoidal__real_world_like,ALPRD_v1.4,130,ok
1.4046583457061794,0.3119650077370972,0.40718699337145037,0.14977203790162047,0.3094592000124976,3120,sinusoidal__real_world_like,tv_diff,130,ok
0.9702105833546371,0.30685829321185415,0.38267300112620006,0.15447351447004845,0.27477939997334033,3120,sinusoidal__real_world_like,tv_diff_l1,130,ok
92.8385110697784,4.006846352560508,12.46152059520561,1.1313957793983243,0.0061036000261083245,3120,sinusoidal__real_world_like,rbf_fd,130,ok
112.54123458864376,3.8329890903391295,8.513272486470715,0.13264127795104333,1.279998105019331e-05,8736,chaotic__real_world_like,forward_diff,364,ok
112.43139678694851,3.8582413604852333,8.480499593420793,0.14476097975019836,9.299954399466515e-06,8736,chaotic__real_world_like,backward_diff,364,ok
111.16409344365486,3.009326431632295,10.63344048557187,0.055911061830972074,2.2700056433677673e-05,8736,chaotic__real_world_like,central_diff,364,ok
112.53401881945545,3.813535232129595,11.447176921073343,0.08409543927040422,0.00926010007970035,8736,chaotic__real_world_like,high_order_fd,364,ok
112.06361803243709,3.841517206980805,11.222052258732836,0.08906433805704494,0.00036289996933192015,8736,chaotic__real_world_like,cubic_spline,364,ok
3.3640984991174676,0.5710066643531062,0.8258783412438759,0.023257769994274542,0.0007541000377386808,8736,chaotic__real_world_like,savgol_resampled,364,ok
63.655014939525415,22.16726089938975,26.151542455739403,1.0320903753701267,0.000725999940186739,8736,chaotic__real_world_like,savgol_matched,364,ok
60.34082217696299,21.647819943188985,25.528563093462903,1.016753104578997,0.029489399981684983,8736,chaotic__real_world_like,ALPRD_v1.0,364,ok
60.340822176962966,21.64781994318899,25.528563093462903,1.016753104578997,0.04369540000334382,8736,chaotic__real_world_like,ALPRD_v1.0_fast,364,ok
19.277187804680658,3.7428437128688192,5.134924246828489,0.1541612956270435,0.358518399996683,8736,chaotic__real_world_like,ALPRD_v1.1,364,ok
21.5237712636455,2.0258287421036196,3.056734806842843,0.07491565276977555,0.19203859998378903,8736,chaotic__real_world_like,ALPRD_v1.2,364,ok
12.839511733414092,0.6342217867902299,1.4069711459913936,0.015344486951081086,0.37904649996198714,8736,chaotic__real_world_like,ALPRD_v1.3,364,ok
12.839511733414092,0.6342217867902299,1.4069711459913936,0.015344486951081086,0.3851292000617832,8736,chaotic__real_world_like,ALPRD_v1.4,364,ok
24.415569075549072,4.88534015129077,5.954140360709488,0.23041968040406308,1.2979029000271112,8736,chaotic__real_world_like,tv_diff,364,ok
20.55710112017319,2.723592695014438,3.9185435943303166,0.10352047010014928,1.5055670000147074,8736,chaotic__real_world_like,tv_diff_l1,364,ok
112.0878311463365,3.8282222633934353,11.220096302445686,0.09025184586681456,0.01891700003761798,8736,chaotic__real_world_like,rbf_fd,364,ok
14799.482683457405,257.11039353328584,1190.9097902371877,5.695926821989934e-15,1.2499978765845299e-05,4800,constant_velocity__outliers10,forward_diff,200,ok
